id;kolejnosc;symbol;nazwa;opis;dataKoncaObowiazywania;dataPoczatkuObowiazywania;elementNadrzednyId;elementNadrzednyUuid;uuid;iloscKresekCn;jednostkiMiara;kluczCn;opisNieobejmuje;opisObejmuje;opisObejmujeNieobejmuje;opisObejmujeTakze;przeszleZdarzenia;uwagi;wygenerowany;zmianyOdPoprzedniejWersji;znakZmianCn;numerPoziomu
26462;286;16.10.Z;Produkcja wyrobów tartacznych;;;;0;61062C49-2E25-46B7-B3E4-72B5BCCD2787;61B1E2A3-1FC7-4C46-95BB-30AC215C1DCA;; ;;;;<body><h2>16.10.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>piłowanie, heblowanie i obróbkę mechaniczną drewna, </li><li>rozcinanie na warstwy, korowanie lub struganie kłód, </li><li>produkcję drewnianych podkładów kolejowych, </li><li>produkcję drewnianych materiałów podłogowych niepołączonych, </li><li>produkcję wełny drzewnej, mączki drzewnej, wiórów, </li><li>suszenie drewna, </li><li>impregnowanie drewna i obróbkę chemiczną drewna z użyciem środków konserwujących lub innych substancji. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji drewna surowego, sklasyfikowanej w 02.20.Z, </li><li>produkcji arkuszy fornirowych odpowiednio cienkich w celu użycia ich w sklejce, płytach i panelach, sklasyfikowanej w 16.21.Z, </li><li>produkcji gontu, listew dekoracyjnych, listew profilowych i szablonów, sklasyfikowanej w 16.23.Z, </li><li>produkcji polan do kominka lub prasowanego drewna, sklasyfikowanej w 16.29.Z. </li></ul></body>;;;;;;;5
26463;287;16.2;Produkcja wyrobów z drewna, korka, słomy i materiałów używanych do wyplatania;;;;0;835915D4-E794-41FC-A200-1E65B117720C;55AC63AA-CF19-4703-B35A-1B791C41EBEE;; ;;;;;;;;;;;3
26464;288;16.21;Produkcja arkuszy fornirowych i płyt wykonanych na bazie drewna;;;;0;55AC63AA-CF19-4703-B35A-1B791C41EBEE;16DC425A-96DE-480F-94A9-01B0ECBDCFFE;; ;;;;;;;;;;;4
26465;289;16.21.Z;Produkcja arkuszy fornirowych i płyt wykonanych na bazie drewna;;;;0;16DC425A-96DE-480F-94A9-01B0ECBDCFFE;4699BC1B-165B-4598-8B5F-2BA8ADC318F2;; ;;;;<body><h2>16.21.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję arkuszy fornirowych odpowiednio cienkich w celu użycia ich do oklejania, produkcji sklejki lub innych celów: <ul><li>wygładzonych, barwionych, powlekanych, impregnowanych, wzmocnionych papierem lub materiałem, </li><li>wykonanych w formie motywów, </li></ul></li><li>produkcję sklejki, płyt fornirowych i podobnych laminowanych płyt i arkuszy, </li><li>produkcję płyt o wiórach zorientowanych (OSB) i pozostałych płyt wiórowych, </li><li>produkcję średniej gęstości płyt pilśniowych (MDF) i pozostałych płyt pilśniowych, </li><li>produkcję utwardzonego drewna, </li><li>produkcję klejonego drewna warstwowego oraz laminowanego drewna fornirowego. </li></ul></body>;;;;;;;5
26466;290;16.22;Produkcja gotowych parkietów podłogowych;;;;0;55AC63AA-CF19-4703-B35A-1B791C41EBEE;A3605413-55F7-4874-9A03-496A9B81AEFD;; ;;;;;;;;;;;4
26467;291;16.22.Z;Produkcja gotowych parkietów podłogowych;;;;0;A3605413-55F7-4874-9A03-496A9B81AEFD;7A8AD968-9FC3-4482-B2D2-E2DB8DA7FCD1;; ;;;;<body><h2>16.22.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję drewnianych bloków parkietowych, klepek itp. połączonych w formę płyt. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji drewnianych elementów podłogowych niepołączonych, sklasyfikowanej w 16.10.Z. </li></ul></body>;;;;;;;5
26468;292;16.23;Produkcja pozostałych wyrobów stolarskich i ciesielskich dla budownictwa;;;;0;55AC63AA-CF19-4703-B35A-1B791C41EBEE;6C900E1B-EABF-42B1-9A4D-81B14E0574E7;; ;;;;;;;;;;;4
26469;293;16.23.Z;Produkcja pozostałych wyrobów stolarskich i ciesielskich dla budownictwa;;;;0;6C900E1B-EABF-42B1-9A4D-81B14E0574E7;91BB9F2E-811F-4C29-8814-E72F65B28DB3;; ;;;;"<body><h2>16.23.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję wyrobów z drewna przeznaczonych głównie dla budownictwa, takich jak: <ul><li>belki, dźwigary, krokwie, rozpory dachowe, </li><li>prefabrykowane wiązary dachowe z klejonego drewna warstwowego połączonego metalem,</li><li>&nbsp;drzwi, okna, okiennice i ramy okienne, z osprzętem metalowym lub bez, takim jak: zawiasy, zamki itp.,</li><li>schody, poręcze i ogrodzenia, </li><li>listwy dekoracyjne, listwy profilowe, gonty i podobne elementy drewniane, </li></ul></li><li>produkcję prefabrykowanych budynków lub ich elementów, z drewna, np. sauny, </li><li>produkcję przenośnych domów, </li><li>produkcję drewnianych ścianek działowych, do wbudowania na stałe. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji szafek kuchennych, szafek na książki, szaf ubraniowych itp., sklasyfikowanej w 31.01.Z, 31.02.Z, 31.09.Z, </li><li>produkcji wolnostojących, drewnianych przepierzeń, parawanów, sklasyfikowanej w 31.01.Z, 31.02.Z, 31.09.Z. </li></ul></body>";;;;;;;5
26470;294;16.24;Produkcja opakowań drewnianych;;;;0;55AC63AA-CF19-4703-B35A-1B791C41EBEE;5FB6FCD8-5C32-4618-B567-FB31AA534900;; ;;;;;;;;;;;4
26471;295;16.24.Z;Produkcja opakowań drewnianych;;;;0;5FB6FCD8-5C32-4618-B567-FB31AA534900;4A9292A5-1661-4CE4-AB68-F203B3C90275;; ;;;;<body><h2>16.24.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję futerałów, skrzyń, pudełek, klatek i podobnych opakowań drewnianych,</li><li>produkcję palet, palet skrzyniowych i pozostałych opakowań transportowych z drewna, </li><li>produkcję beczek, kadzi, balii i pozostałych wyrobów bednarskich,</li><li>produkcję drewnianych bębnów kablowych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji toreb bagażowych, sklasyfikowanej w 15.12.Z, </li><li>produkcji opakowań wyplatanych z surowców roślinnych, sklasyfikowanej w 16.29.Z. </li></ul></body>;;;;;;;5
26472;296;16.29;"Produkcja pozostałych wyrobów z drewna; produkcja wyrobów z korka, słomy i materiałów używanych do wyplatania";;;;0;55AC63AA-CF19-4703-B35A-1B791C41EBEE;D683F2A4-D318-4158-8C35-367636543256;; ;;;;;;;;;;;4
26473;297;16.29.Z;"Produkcja pozostałych wyrobów z drewna; produkcja wyrobów z korka, słomy i materiałów używanych do wyplatania";;;;0;D683F2A4-D318-4158-8C35-367636543256;225CF9CD-90AD-4639-90A2-1175076CBCBA;; ;;;;<body><h2>16.29.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję różnych wyrobów z drewna, takich jak: <ul><li>trzonki, uchwyty i korpusy do: narzędzi, mioteł, szczotek i pędzli,</li><li>drewniane formy i kopyta szewskie, wieszaki ubraniowe, </li><li>drewniane artykuły gospodarstwa domowego i naczynia kuchenne,</li><li>drewniane statuetki i ornamenty, drewno intarsjowane, drewno inkrustowane, </li><li>drewniane kasetki i szkatułki na biżuterię, sztućce i podobne artykuły, </li><li>drewniane cewki (szpule), przykrywki, wrzeciona, szpulki na nici oraz podobne wyroby z drewna toczonego, </li><li>inne wyroby drewniane, </li></ul></li><li>przetwarzanie korka naturalnego, </li><li>produkcję korka aglomerowanego, </li><li>produkcję wyrobów z korka naturalnego lub aglomerowanego, włączając elementy podłogowe, </li><li>produkcję plecionek i wyrobów wyplatanych, takich jak: maty, wycieraczki, parawany, pudełka itp., </li><li>produkcję koszy i innych wyrobów wikliniarskich, </li><li>produkcję materiałów opałowych, wykonywanych z prasowanego drewna lub materiałów zastępczych takich jak: trociny, odpady kawowe, sojowe, słoma itp., </li><li>produkcję ram do luster i obrazów, z drewna, </li><li>produkcję ram do płócien malarskich, </li><li>produkcję części do obuwia z drewna (np. obcasów, kopyt), </li><li>produkcję rączek do parasolek, lasek i podobnych przedmiotów, </li><li>produkcję bloków do wyrobu fajek do palenia tytoniu. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji mat z materiałów tekstylnych, sklasyfikowanej w 13.92.Z, </li><li>produkcji toreb bagażowych, sklasyfikowanej w 15.12.Z, </li><li>produkcji obuwia drewnianego, sklasyfikowanej w 15.20.Z, </li><li>produkcji zapałek, sklasyfikowanej w 20.51.Z, </li><li>produkcji obudów do zegarów, sklasyfikowanej w 26.52.Z, </li><li>produkcji drewnianych cewek (szpulek) i wrzecion, które są częścią maszyn tekstylnych, sklasyfikowanej w 28.94.Z, </li><li>produkcji mebli, sklasyfikowanej w odpowiednich podklasach grupy 31.0, </li><li>produkcji zabawek drewnianych, sklasyfikowanej w 32.40.Z, </li><li>produkcji pędzli, szczotek i mioteł, sklasyfikowanej w 32.91.Z, </li><li>produkcji sprzętu ratunkowego z korka, sklasyfikowanej w 32.99.Z, </li><li>produkcji trumien, sklasyfikowanej w 32.99.Z. </li></ul></body>;;;;;;;5
26474;298;17;PRODUKCJA PAPIERU I WYROBÓW Z PAPIERU;;;;0;C72DAD90-45BD-4466-9477-D46F6638CFC9;292FA48B-41DF-4EB5-BA37-0F8C52033953;; ;;;;<body><h2>17</h2><p>Dział ten obejmuje: </p><ul><li>produkcję masy celulozowej polegającą na oddzielaniu włókien celulozowych od zanieczyszczeń zawartych w drewnie lub makulaturze, </li><li>produkcję papieru polegającą na łączeniu włókien w arkusze, </li><li>produkcję wyrobów z papieru, wytwarzanych różnymi technikami (poprzez cięcie, formowanie, pokrywanie i laminowanie). </li></ul><p>Produkcja powyższych wyrobów jest zgrupowana w jednym dziale, ponieważ składa się z szeregu pionowo powiązanych ze sobą czynności. Często, wiele z nich jest wykonywanych w ramach tej samej jednostki. </p><p>Wyroby z papieru mogą zawierać nadruki (np. tapeta, papier ozdobny) pod warunkiem, że informacje w nich zawarte nie mają zasadniczego charakteru. </p><p>Produkcja masy włóknistej, papieru i tektury sklasyfikowana jest w odpowiednich podklasach grupy 17.1. </p><p>Natomiast pozostałe grupowania tego działu obejmują produkty przetworzone z papieru i tektury. </p></body>;;;;;;;2
26475;299;17.1;Produkcja masy włóknistej, papieru i tektury;;;;0;292FA48B-41DF-4EB5-BA37-0F8C52033953;5125D331-BB5F-4E9D-907D-004AFFDF9F24;; ;;;;;;;;;;;3
26476;300;17.11;Produkcja masy włóknistej;;;;0;5125D331-BB5F-4E9D-907D-004AFFDF9F24;495B2CED-16A2-4ED5-AE04-2D4CCCCC7E05;; ;;;;;;;;;;;4
26477;301;17.11.Z;Produkcja masy włóknistej;;;;0;495B2CED-16A2-4ED5-AE04-2D4CCCCC7E05;9B3D2D16-AB6E-465D-82F4-20628CB39499;; ;;;;<body><h2>17.11.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję bielonej, półbielonej i niebielonej celulozowej masy papierowej za pomocą procesu mechanicznego, chemicznego (z rozpuszczalnikiem lub bez rozpuszczalnika) lub półchemicznego, </li><li>produkcję lintersu bawełnianego, </li><li>usuwanie farby drukarskiej, </li><li>produkcję masy celulozowej z makulatury. </li></ul></body>;;;;;;;5
26478;302;17.12;Produkcja papieru i tektury;;;;0;5125D331-BB5F-4E9D-907D-004AFFDF9F24;79ED87A8-FD93-4699-A0DA-A5DBFB111182;; ;;;;;;;;;;;4
26479;303;17.12.Z;Produkcja papieru i tektury;;;;0;79ED87A8-FD93-4699-A0DA-A5DBFB111182;BF455423-9109-4767-A8F7-AF176E598213;; ;;;;<body><h2>17.12.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję papieru i tektury przeznaczonych do dalszej obróbki przemysłowej, tzn.:<ul><li>pokrywanie, powlekanie i impregnację papieru i tektury, </li><li>produkcję krepiny i papieru marszczonego, </li><li>produkcję laminatów i folii, jeżeli łączone są z papierem lub tekturą, </li></ul></li><li>produkcję papieru czerpanego, </li><li>produkcję papieru gazetowego, drukarskiego i papieru do pisania, </li><li>produkcję waty celulozowej oraz zwojów z włókien celulozowych, </li><li>produkcję kalki maszynowej lub ołówkowej oraz szablonów z papieru, w zwojach lub dużych arkuszach. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji papieru falistego i tektury falistej, sklasyfikowanej w 17.21.Z, </li><li>produkcji wyrobów z papieru, tektury lub masy celulozowej, sklasyfikowanej w 17.22.Z, 17.23.Z, 17.24.Z, 17.29.Z, </li><li>produkcji papieru ściernego, sklasyfikowanej w 23.91.Z, </li><li>produkcji powlekanego lub impregnowanego papieru, jeżeli pokrycie lub impregnat są głównymi składnikami, sklasyfikowanej w podklasie związanej z produkcją pokrycia lub impregnatu. </li></ul></body>;;;;;;;5
26480;304;17.2;Produkcja wyrobów z papieru i tektury;;;;0;292FA48B-41DF-4EB5-BA37-0F8C52033953;73A862BE-4A9B-4EC4-9072-4A1D7C0BABED;; ;;;;;;;;;;;3
26481;305;17.21;Produkcja papieru falistego i tektury falistej oraz opakowań z papieru i tektury;;;;0;73A862BE-4A9B-4EC4-9072-4A1D7C0BABED;6ACF3D95-DFAF-4B6D-9676-CAF0AF8605D1;; ;;;;;;;;;;;4
26482;306;17.21.Z;Produkcja papieru falistego i tektury falistej oraz opakowań z papieru i tektury;;;;0;6ACF3D95-DFAF-4B6D-9676-CAF0AF8605D1;21EF022E-1ECC-4041-8127-37147BDD70AA;; ;;;;<body><h2>17.21.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję papieru falistego i tektury falistej, </li><li>produkcję opakowań z papieru i tektury falistej, </li><li>produkcję składanych opakowań z tektury, </li><li>produkcję opakowań z tektury twardej, </li><li>produkcję pozostałych opakowań z papieru i tektury, </li><li>produkcję worków i toreb papierowych, </li><li>produkcję segregatorów biurowych i podobnych artykułów. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji kopert, sklasyfikowanej w 17.23.Z, </li><li>produkcji wyrobów formowanych lub wytłaczanych z masy celulozowej (np. korytek do jajek, papierowych talerzy), sklasyfikowanej w 17.29.Z. </li></ul></body>;;;;;;;5
26483;307;17.22;Produkcja artykułów gospodarstwa domowego, toaletowych i sanitarnych;;;;0;73A862BE-4A9B-4EC4-9072-4A1D7C0BABED;6BBCF51A-DA43-4A5D-932B-D3510B3157F2;; ;;;;;;;;;;;4
26484;308;17.22.Z;Produkcja artykułów gospodarstwa domowego, toaletowych i sanitarnych;;;;0;6BBCF51A-DA43-4A5D-932B-D3510B3157F2;799EBFF2-8FDA-4053-BB86-D86B49B2E7B8;; ;;;;<body><h2>17.22.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję wyrobów gospodarstwa domowego i higieny osobistej, z papieru i waty celulozowej, takich jak: <ul><li>bibułki czyszczące, </li><li>chusteczki do nosa, ręczniki, serwetki, </li><li>papier toaletowy, </li><li>podpaski higieniczne i tampony, pieluszki i wkładki wchłaniające do pieluch dla niemowląt i małych dzieci, </li><li>kubki, talerze i tacki, </li></ul></li><li>produkcję waty z materiałów tekstylnych i wyrobów z niej: podpasek higienicznych, tamponów itp. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji waty celulozowej, sklasyfikowanej w 17.12.Z. </li></ul></body>;;;;;;;5
26485;309;17.23;Produkcja artykułów piśmiennych;;;;0;73A862BE-4A9B-4EC4-9072-4A1D7C0BABED;577C4890-B34B-45F9-B61E-7606C4F0561C;; ;;;;;;;;;;;4
26486;310;17.23.Z;Produkcja artykułów piśmiennych;;;;0;577C4890-B34B-45F9-B61E-7606C4F0561C;FD77A912-8F68-460C-BDBA-F3E482E13C0F;; ;;;;<body><h2>17.23.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję papieru drukarskiego i piśmiennego gotowego do użycia, </li><li>produkcję papieru do drukarek komputerowych gotowego do użycia, </li><li>produkcję papieru samokopiującego gotowego do użycia, </li><li>produkcję kalki maszynowej lub ołówkowej oraz szablonów z papieru gotowych do użycia, </li><li>produkcję papieru samoprzylepnego (powlekanego klejem lub gumowanego) gotowego do użycia, </li><li>produkcję kopert i kart pocztowych, </li><li>produkcję pudełek, torebek, portfeli i zestawów obejmujących pewien asortyment materiałów piśmiennych, </li><li>produkcję szkolnych i pozostałych artykułów piśmiennych (zeszyty, notesy, segregatory, rejestry, księgi rachunkowe, formularze itp.), w przypadku gdy informacje w nich drukowane są mało istotne. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>drukowania na wyrobach z papieru, sklasyfikowanego w odpowiednich podklasach grupy 18.1. </li></ul></body>;;;;;;;5
26487;311;17.24;Produkcja tapet;;;;0;73A862BE-4A9B-4EC4-9072-4A1D7C0BABED;A8E03AE1-F009-4EE7-9243-0CF0B99BDA44;; ;;;;;;;;;;;4
26488;312;17.24.Z;Produkcja tapet;;;;0;A8E03AE1-F009-4EE7-9243-0CF0B99BDA44;078C4ECE-75D5-45F8-8C3C-4B0A9E5E8DF6;; ;;;;<body><h2>17.24.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję tapet papierowych i podobnych pokryć ściennych, włączając tapety papierowe pokryte winylem i tekstylne pokrycia ścian. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji pokryć ściennych z tworzywa sztucznego, sklasyfikowanej w 22.29.Z. </li></ul></body>;;;;;;;5
26489;313;17.29;Produkcja pozostałych wyrobów z papieru i tektury;;;;0;73A862BE-4A9B-4EC4-9072-4A1D7C0BABED;4AA6C94F-0828-4FC0-8E4A-5FFAFB7CED48;; ;;;;;;;;;;;4
26490;314;17.29.Z;Produkcja pozostałych wyrobów z papieru i tektury;;;;0;4AA6C94F-0828-4FC0-8E4A-5FFAFB7CED48;6A2E0FD9-5F9A-4B93-94BC-35B3CD1A5260;; ;;;;<body><h2>17.29.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>produkcję etykietek, </li><li>produkcję filtrów z papieru i tektury, </li><li>produkcję cewek, szpulek, nasadek i podobnych wyrobów z papieru i tektury, </li><li>produkcję korytek do jajek i podobnych form papierowych do pakowania produktów, </li><li>produkcję ozdóbek i pamiątek z papieru, </li><li>produkcję kart z papieru i tektury stosowanych w maszynach żakardowych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>produkcji kart do gry, sklasyfikowanej w 32.40.Z, </li><li>produkcji gier i zabawek z papieru i tektury, sklasyfikowanej w 32.40.Z. </li></ul></body>;;;;;;;5
26491;315;18;POLIGRAFIA I REPRODUKCJA ZAPISANYCH NOŚNIKÓW INFORMACJI;;;;0;C72DAD90-45BD-4466-9477-D46F6638CFC9;E451D75B-2ED0-4545-A3A5-7A9B60C8A995;; ;;;;"<body><h2>18</h2><p>Dział ten obejmuje: </p><ul><li>drukowanie książek oraz gazet i pozostałych periodyków, formularzy handlowych, kart z życzeniami i pozostałych materiałów,</li><li>&nbsp;reprodukcję zapisanych nośników, takich jak: CD, nagrania wideo, oprogramowanie na dyskach lub taśmach, płyty itp., </li><li>działalność usługową wspomagającą, taką jak: usługi introligatorskie, fotochemigraficzne i fotoskład. </li></ul><p>Działalność usługowa wspomagająca stanowi integralną część działalności poligraficznej, natomiast wyrób (płyta drukarska, oprawiona książka, plik lub dysk informatyczny), będący efektem tej działalności, jest zawsze otrzymywany w wyniku powyższych czynności. <br />Różnorodne metody stosowane w poligrafii służą do przeniesienia obrazu z płyty, ekranu czy pliku informatycznego na nośnik papierowy, plastikowy, metalowy, na tkaninę lub drewno (litografia, fotochemigrafia, seriografia, fleksografia). <br />Pomimo, że drukowanie i działalność wydawnicza mogą być wykonywane przez tę samą jednostkę (np. gazeta), to coraz rzadziej te działalności są wykonywane w tym samym miejscu. </p><p>Dział ten nie obejmuje: </p><ul><li>działalności wydawniczej, sklasyfikowanej w odpowiednich podklasach Sekcji J. </li></ul></body>";;;;;;;2
26492;316;18.1;Drukowanie i działalność usługowa związana z poligrafią;;;;0;E451D75B-2ED0-4545-A3A5-7A9B60C8A995;D12B2A67-51B3-4E1E-8674-6340CE3E473F;; ;;;;;;;;;;;3
26493;317;18.11;Drukowanie gazet;;;;0;D12B2A67-51B3-4E1E-8674-6340CE3E473F;E3800D2B-6255-4F36-A1FD-74B901D7A431;; ;;;;;;;;;;;4
26494;318;18.11.Z;Drukowanie gazet;;;;0;E3800D2B-6255-4F36-A1FD-74B901D7A431;6CF0DDB6-5155-442E-9F3A-BD74A3E54EC7;; ;;;;<body><h2>18.11.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>drukowanie gazet, czasopism i pozostałych periodyków ukazujących się przynajmniej cztery razy w tygodniu.</li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>działalności wydawniczej, sklasyfikowanej w odpowiednich podklasach grupy 58.1, </li><li>fotokopiowania dokumentów, sklasyfikowanego w 82.19.Z. </li></ul></body>;;;;;;;5
26495;319;18.12;Pozostałe drukowanie;;;;0;D12B2A67-51B3-4E1E-8674-6340CE3E473F;05F25DC2-E65B-49C5-B298-D5D1B3C74E11;; ;;;;;;;;;;;4
26496;320;18.12.Z;Pozostałe drukowanie;;;;0;05F25DC2-E65B-49C5-B298-D5D1B3C74E11;7A910589-A3E8-4A0B-851E-BE243F7AE2ED;; ;;;;<body><h2>18.12.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>drukowanie czasopism i pozostałych periodyków, wydawanych rzadziej niż cztery razy w tygodniu, </li><li>drukowanie książek, broszur, nut i manuskryptów, map, atlasów, plakatów, katalogów reklamowych, prospektów i innych reklam, znaczków pocztowych, znaczków skarbowych, druków manipulacyjnych, czeków i innych papierów wartościowych, kart inteligentnych, albumów, kalendarzy, notatników, pamiętników, formularzy, papieru listowego, papieru z nagłówkiem i innych podobnych artykułów drukowanych przy użyciu maszyn drukarskich, offsetowych, rotograwiurowych, fleksograficznych, sitodruku i pozostałych maszyn drukarskich, kserokopiarek, drukarek komputerowych, wytłaczarek, fotokopiarek i termokopiarek, włączając szybkie drukowanie, </li><li>drukowanie bezpośrednio na wyrobach/materiałach tekstylnych, tworzywie sztucznym, szkle, metalu, drewnie i ceramice, </li><li>drukowanie etykiet i przywieszek (metodą litografii, druku wklęsłego, fleksografii, sitodruku i innych metod). </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>wykonywania sitodruku na materiałach tekstylnych i odzieży, sklasyfikowanego w 13.30.Z, </li><li>produkcji artykułów piśmiennych (notesy, segregatory, rejestry, księgi rachunkowe, formularze handlowe itp.), w przypadku gdy informacje w nich drukowane są mało istotne, sklasyfikowanej w 17.23.Z, </li><li>działalności wydawniczej, sklasyfikowanej w odpowiednich podklasach grupy 58.1. </li></ul></body>;;;;;;;5
26497;321;18.13;Działalność usługowa związana z przygotowywaniem do druku;;;;0;D12B2A67-51B3-4E1E-8674-6340CE3E473F;62F78B30-82C5-4D26-BBA8-1E6F2C665711;; ;;;;;;;;;;;4
